"('mid',)","('averageRating',)","('numVotes',)"
tt0524348,7.6,120
tt0524354,7.8,119
tt0524368,7.8,126
tt0524377,8.2,128
tt0524380,8.1,111
tt0524381,8.4,193
tt0524395,8.4,101
tt0524398,8.7,106
tt0524414,7.6,112
tt0524425,7.7,109
tt0524434,7.6,114
tt0526026,1.8,151
tt0526032,7.8,104
tt0526046,7.3,128
tt0526054,5.8,102
tt0526055,8.2,111
tt0526058,7.5,101
tt0526067,7.9,103
tt0526068,6.0,107
tt0526069,7.9,101
tt0526070,8.2,112
tt0526075,8.3,106
tt0526084,5.1,105
tt0526086,7.8,115
tt0526090,6.3,112
tt0526091,8.2,119
tt0526096,3.9,118
tt0526097,1.4,102
tt0526105,7.3,126
tt0526107,7.8,108
tt0526110,8.4,119
tt0526113,7.8,101
tt0526114,8.4,105
tt0526117,8.2,126
tt0526120,8.3,131
tt0526124,8.2,110
tt0526125,8.5,117
tt0526128,8.3,125
tt0526129,7.5,104
tt0526148,8.5,133
tt0526151,3.1,103
tt0526157,6.8,107
tt0526160,6.8,111
tt0526164,7.2,103
tt0526165,7.6,128
tt0526168,6.7,111
tt0526170,8.2,104
tt0526171,8.0,111
tt0526172,8.4,153
tt0526173,8.6,136
tt0526175,7.8,116
tt0526178,6.8,105
tt0526181,7.1,104
tt0526184,8.4,156
tt0526186,8.2,139
tt0526189,7.5,106
tt0526190,7.4,111
tt0526211,8.1,127
tt0526214,7.1,108
tt0526227,7.6,112
tt0526228,7.1,104
tt0526229,6.7,108
tt0526230,7.1,122
tt0526231,6.9,112
tt0526232,6.8,190
tt0526233,7.1,144
tt0526234,7.0,121
tt0526235,7.0,104
tt0526236,7.2,133
tt0526237,6.8,151
tt0526238,6.9,114
tt0526239,6.8,142
tt0526240,6.8,113
tt0526434,7.6,165
tt0526440,8.0,114
tt0526445,7.4,112
tt0526448,7.5,108
tt0526449,6.9,123
tt0526458,7.4,101
tt0526461,7.8,162
tt0526462,8.0,115
tt0526463,7.8,103
tt0526537,7.4,899
tt0526538,7.4,322
tt0526539,7.8,858
tt0526540,7.7,811
tt0526541,7.5,1038
tt0526542,7.9,876
tt0526543,7.6,811
tt0526544,7.7,524
tt0526545,7.9,555
tt0526546,7.8,585
tt0526547,8.0,988
tt0526548,8.3,627
tt0526549,7.9,631
tt0526550,7.8,669
tt0526551,7.9,572
tt0526552,8.2,625
tt0526553,8.2,826
tt0526554,7.8,542
tt0526555,8.2,576
tt0526556,8.3,770
tt0526557,8.1,748
tt0526558,8.2,693
tt0526559,7.8,610
tt0526560,8.6,961
tt0526561,7.5,519
tt0526710,8.8,995
tt0526711,8.7,926
tt0526712,9.4,1544
tt0526713,8.4,881
tt0526714,8.6,955
tt0526715,8.6,934
tt0526716,8.4,1029
tt0526717,8.2,856
tt0526718,8.3,937
tt0526719,8.1,864
tt0526720,8.2,912
tt0526721,8.1,799
tt0526722,8.3,892
tt0526723,8.5,801
tt0526724,8.7,910
tt0526725,8.1,827
tt0526726,8.2,826
tt0526863,8.2,183
tt0526864,8.6,193
tt0526865,8.5,179
tt0526866,8.0,211
tt0526867,7.9,202
tt0526868,8.3,197
tt0526869,8.5,190
tt0526995,7.8,156
tt0527198,7.6,115
tt0527260,3.9,130
tt0527873,7.3,103
tt0527874,7.5,109
tt0527876,7.5,135
tt0527877,7.5,116
tt0528272,1.2,106
tt0528274,1.4,107
tt0528324,7.6,118
tt0528331,7.6,125
tt0528332,7.9,105
tt0528336,8.0,122
tt0528340,7.7,110
tt0528347,7.4,132
tt0528357,8.0,105
tt0528358,8.0,112
tt0528361,7.0,140
tt0528363,7.9,101
tt0528364,8.0,208
tt0528366,7.8,146
tt0528373,7.6,107
tt0528376,7.9,128
tt0528378,7.4,116
tt0528379,7.9,110
tt0528384,8.0,106
tt0528385,7.5,130
tt0528390,8.0,105
tt0528391,7.8,147
tt0528392,7.9,111
tt0528399,7.6,116
tt0528403,8.8,173
tt0528404,7.0,130
tt0528413,8.0,108
tt0528419,7.7,154
tt0528421,7.8,103
tt0528424,7.9,117
tt0528432,7.9,118
tt0528437,7.6,108
tt0528441,7.8,162
tt0528445,8.0,103
tt0528448,7.6,103
tt0529459,7.2,106
tt0529469,6.9,107
tt0529470,7.0,130
tt0529477,7.2,102
tt0529483,7.1,247
tt0529501,7.9,130
tt0529502,7.3,151
tt0529504,7.3,122
tt0529507,7.1,144
tt0529509,7.2,120
tt0529512,7.1,174
tt0529513,7.2,123
tt0529514,7.3,101
tt0529517,7.2,106
tt0529530,6.5,168
tt0529531,7.1,144
tt0529532,7.8,105
tt0529535,7.9,175
tt0529536,7.2,172
tt0529538,6.9,150
tt0529539,7.4,189
tt0529549,6.9,121
tt0529551,7.4,112
tt0529553,7.3,149
tt0529554,7.6,114
tt0529556,7.1,168
tt0529560,7.6,153
tt0529566,8.1,160
tt0529570,7.4,134
tt0529573,7.7,110
tt0529581,8.2,178
tt0529584,7.6,113
tt0529597,7.4,108
tt0529598,6.9,105
tt0529603,7.5,107
tt0529612,7.0,138
tt0529642,7.5,120
tt0529643,7.6,161
tt0529650,7.8,104
tt0529652,7.4,149
tt0529654,7.6,166
tt0529657,7.0,104
tt0529659,8.0,115
tt0529668,6.9,148
tt0529670,7.0,183
tt0529674,8.0,199
tt0529678,6.6,138
tt0529682,7.1,119
tt0529685,7.3,103
tt0529694,7.4,121
tt0529696,7.7,132
tt0529698,7.5,117
tt0529708,7.2,109
tt0529709,7.3,101
tt0529712,7.2,166
tt0529715,7.6,109
tt0529721,7.7,112
tt0529725,7.3,113
tt0529733,7.0,195
tt0529734,7.5,135
tt0529737,8.0,119
tt0529738,7.1,134
tt0529742,7.4,115
tt0529744,7.1,102
tt0529749,7.0,157
tt0529753,7.2,112
tt0529754,7.3,115
tt0529755,7.1,128
tt0529757,6.5,156
tt0529758,6.6,144
tt0529765,7.5,102
tt0529771,7.0,141
tt0529773,7.4,115
tt0529777,7.6,151
tt0529779,7.9,154
tt0529780,7.4,106
tt0529781,7.1,156
tt0529785,7.5,127
tt0529786,7.2,156
tt0529788,7.5,137
tt0529807,7.9,111
tt0529808,7.3,106
tt0529812,7.3,149
tt0529816,6.3,125
tt0529819,7.4,116
tt0529822,7.1,121
tt0529823,7.0,104
tt0529826,7.0,159
tt0529827,7.5,155
tt0529831,7.4,107
tt0529833,7.4,150
tt0529837,7.0,103
tt0529843,7.1,118
tt0529848,7.1,147
tt0529857,7.6,106
tt0529862,7.1,117
tt0529867,8.1,103
tt0529877,8.1,170
tt0529878,7.7,134
tt0529879,7.7,102
tt0529891,7.8,1184
tt0529892,7.5,1215
tt0529893,7.6,1662
tt0529894,7.9,1140
tt0529895,7.8,1206
tt0529896,8.7,1493
tt0529897,7.4,1286
tt0529898,7.4,1108
tt0529899,8.1,1189
tt0529900,7.8,1205
tt0529901,7.5,1060
tt0529902,7.6,996
tt0529903,7.6,977
tt0530297,8.5,460
tt0530298,8.0,353
tt0530299,8.5,455
tt0530300,7.9,443
tt0530301,7.9,319
tt0530302,7.9,547
tt0530303,8.2,351
tt0530304,7.8,333
tt0530305,8.2,397
tt0530306,8.2,507
tt0530477,8.1,326
tt0530478,8.2,327
tt0530479,8.1,328
tt0530480,7.8,325
tt0530481,8.1,328
tt0530482,7.4,327
tt0530483,8.7,326
tt0530484,7.3,328
tt0530485,7.8,329
tt0530486,7.4,326
tt0530487,8.5,324
tt0530488,8.1,325
tt0530489,8.1,325
tt0530490,7.3,330
tt0530491,8.0,325
tt0530492,8.1,326
tt0530493,7.1,326
tt0530494,8.0,325
tt0530495,8.2,325
tt0530496,8.2,326
tt0530497,7.8,328
tt0530498,7.9,330
tt0530499,8.0,325
tt0530500,7.3,328
tt0530501,7.2,327
tt0530502,8.2,329
tt0530503,8.0,327
tt0530504,8.2,325
tt0530505,8.1,325
tt0530506,7.9,325
tt0530507,8.5,327
tt0530508,8.1,325
tt0530509,8.4,330
tt0530510,8.3,345
tt0530511,7.8,290
tt0530512,8.2,348
tt0530513,8.2,300
tt0530514,8.2,391
tt0530515,8.2,366
tt0530516,9.0,435
tt0530517,8.6,358
tt0530518,7.8,340
tt0530519,8.4,312
tt0530520,8.1,548
tt0530521,8.2,284
tt0530522,8.7,382
tt0530523,8.3,340
tt0530524,8.7,321
tt0530525,8.0,308
tt0530526,8.1,270
tt0530527,8.4,362
tt0530528,8.0,298
tt0530529,8.1,333
tt0530530,8.6,344
tt0530531,8.4,373
tt0530532,8.1,282
tt0530533,8.1,446
tt0530534,8.0,341
tt0530535,8.1,279
tt0530536,8.3,281
tt0530537,8.3,389
tt0530538,8.2,303
tt0530539,8.2,356
tt0530540,8.3,317
tt0530628,8.7,321
tt0530629,8.2,317
tt0530630,8.3,313
tt0530631,8.1,331
tt0530632,8.3,261
tt0530633,8.3,300
tt0530634,8.4,322
tt0530635,8.3,270
tt0530636,8.5,283
tt0530637,8.8,421
tt0530638,8.9,357
tt0530639,8.4,315
tt0530640,8.2,398
tt0530641,8.5,300
tt0530837,7.9,217
tt0530838,9.0,305
tt0530839,7.8,188
tt0530840,8.4,237
tt0530841,9.5,773
tt0530842,7.3,181
tt0530843,7.9,202
tt0530844,8.5,242
tt0530845,7.6,204
tt0530846,8.1,197
tt0530847,8.0,241
tt0530848,7.7,226
tt0530849,7.6,171
tt0530850,7.6,188
tt0530851,8.3,263
tt0530852,8.0,196
tt0530853,7.6,285
tt0530854,8.7,317
tt0530855,9.3,461
tt0530856,8.1,232
tt0530857,8.1,187
tt0530858,8.1,201
tt0530859,7.7,216
tt0530860,7.7,185
tt0530861,8.1,220
tt0530862,7.9,188
tt0530863,8.5,256
tt0530864,8.0,213
tt0530865,7.6,248
tt0530866,8.6,357
tt0530867,8.9,310
tt0530868,7.7,172
tt0530869,7.5,219
tt0530870,8.1,223
tt0530871,8.7,234
tt0530872,7.8,191
tt0530873,8.1,219
tt0530874,8.7,244
tt0530875,8.2,195
tt0530876,7.9,279
tt0530877,7.7,221
tt0530878,7.9,226
tt0530879,7.9,196
tt0530880,6.9,192
tt0530881,7.4,182
tt0530882,7.7,185
tt0530883,8.7,215
tt0530884,7.7,268
tt0530885,8.1,223
tt0530886,7.4,207
tt0530887,8.6,251
tt0530888,8.0,188
tt0530889,8.1,197
tt0530890,7.9,189
tt0530891,8.3,221
tt0530892,7.6,204
tt0530893,7.6,188
tt0530894,7.7,183
tt0530895,7.7,185
tt0530896,7.8,182
tt0530897,7.3,211
tt0530898,7.8,228
tt0530899,8.1,196
tt0530900,7.7,198
tt0530901,8.0,235
tt0530902,7.6,178
tt0530903,8.7,242
tt0530904,8.3,208
tt0530905,7.7,191
tt0530906,7.8,230
tt0530907,8.2,191
tt0530908,7.5,263
tt0530909,7.8,204
tt0530910,7.7,196
tt0530911,8.5,214
tt0530912,7.6,223
tt0530913,7.8,240
tt0530914,7.6,178
tt0530915,8.1,250
tt0530916,7.6,199
tt0530917,7.1,189
tt0530918,7.6,173
tt0530919,7.8,225
tt0530920,7.8,217
tt0530921,7.9,290
tt0530922,7.9,228
tt0530923,7.8,185
tt0530924,7.9,372
tt0530925,7.8,182
tt0530926,7.7,214
tt0530927,8.2,193
tt0530928,7.4,199
tt0530929,8.0,187
tt0530930,7.9,238
tt0530931,8.3,203
tt0530932,7.7,236
tt0530933,7.7,201
tt0530934,8.3,264
tt0530935,8.0,197
tt0530936,8.2,196
tt0530937,8.4,242
tt0530938,8.0,254
tt0530939,8.0,197
tt0530940,7.2,180
tt0530941,7.7,198
tt0530942,8.5,265
tt0530943,7.7,210
tt0530944,8.2,211
tt0530945,7.6,174
tt0530946,8.2,211
tt0530947,8.5,300
tt0530948,7.4,242
tt0530949,7.8,226
tt0530950,7.8,208
tt0530951,8.4,202
tt0530952,7.5,241
tt0530953,8.1,206
tt0530954,8.5,249
tt0530955,7.8,195
tt0530956,7.6,197
tt0530957,7.4,187
tt0530958,8.0,238
tt0530959,7.8,192
tt0530960,7.3,228
tt0530961,7.9,179
tt0530962,8.1,205
tt0530963,7.7,228
tt0530964,7.9,224
tt0530965,7.5,223
tt0530966,7.9,191
tt0530967,8.0,178
tt0530968,7.6,195
tt0530969,8.2,219
tt0530970,7.8,213
tt0530971,7.8,211
tt0530972,7.9,196
tt0530973,7.7,223
tt0530974,8.3,204
tt0530975,8.5,245
tt0530976,8.8,232
tt0530977,8.2,231
tt0530978,7.7,190
tt0530979,8.0,191
tt0530980,7.3,244
tt0530981,7.8,234
tt0530982,7.9,212
tt0530983,7.5,173
tt0530984,7.2,177
tt0531067,7.4,161
tt0531068,7.6,169
tt0531069,7.7,148
tt0531070,7.7,205
tt0531071,7.2,199
tt0531072,6.9,135
tt0531073,7.9,162
tt0531074,7.0,156
tt0531075,7.1,165
tt0531076,7.2,181
tt0531077,7.2,154
tt0531078,6.7,134
tt0531079,7.6,155
tt0531080,6.9,144
tt0531081,7.7,159
tt0531082,7.5,164
tt0531083,7.2,236
tt0531084,7.1,146
tt0531085,7.4,147
tt0531086,6.7,216
tt0531087,7.1,160
tt0531088,6.8,149
tt0531089,7.8,190
tt0531090,8.0,195
tt0531091,7.6,155
tt0531092,7.6,169
tt0531093,6.7,154
tt0531094,7.7,177
tt0531095,7.4,177
tt0531096,7.3,152
tt0531097,7.8,169
tt0531098,8.2,227
tt0531099,8.0,192
tt0531100,7.0,138
tt0531101,7.0,178
tt0531102,7.4,158
tt0531103,7.6,142
tt0531104,5.3,224
tt0531105,6.8,200
tt0531106,7.0,137
tt0531107,7.1,144
tt0531108,7.1,158
tt0531109,7.3,157
tt0531110,7.3,171
tt0531111,7.6,165
tt0531112,6.7,174
tt0531113,6.9,154
tt0531114,7.7,141
tt0531115,7.5,148
tt0531116,7.2,144
tt0531117,7.6,164
tt0531118,7.2,163
tt0531119,7.9,194
tt0531120,7.6,175
tt0531121,7.7,164
tt0531122,7.4,152
tt0531123,6.9,149
tt0531124,7.2,162
tt0531125,6.6,133
tt0531126,7.0,154
tt0531127,7.1,149
tt0531128,7.3,173
tt0531129,7.7,224
tt0531130,7.4,155
tt0531131,6.9,161
tt0531132,6.8,153
tt0531133,6.8,147
tt0531134,7.3,155
tt0531135,6.0,199
tt0531136,7.3,170
tt0531137,7.2,286
tt0531138,6.8,155
tt0531139,7.0,144
tt0531140,7.9,163
tt0531141,7.9,237
tt0531142,7.7,167
tt0531143,7.2,160
tt0531144,7.1,141
tt0531145,7.2,143
tt0531146,7.8,172
tt0531147,6.1,159
tt0531148,8.3,240
tt0531149,7.1,153
tt0531150,7.1,148
tt0531151,7.8,211
tt0531152,6.9,151
tt0531153,7.1,155
tt0531154,7.6,229
tt0531155,7.3,157
tt0531156,6.7,150
tt0531157,7.1,155
tt0531158,7.5,175
tt0531159,7.6,161
tt0531160,5.8,145
tt0531161,6.9,139
tt0531162,6.6,152
tt0531163,7.2,181
tt0531164,5.5,166
tt0531165,6.8,147
tt0531166,7.5,173
tt0531167,7.8,191
tt0531168,6.8,142
tt0531225,8.8,326
tt0531226,9.0,323
tt0531227,8.9,327
tt0531228,8.4,330
tt0531230,9.4,324
tt0531314,7.9,194
tt0531315,8.2,151
tt0531316,8.0,135
tt0531317,8.6,214
tt0531319,7.8,156
tt0531320,8.0,156
tt0532720,5.7,362
tt0532776,7.5,146
tt0532778,7.6,113
tt0532779,7.5,120
tt0532780,8.1,109
tt0532781,7.4,113
tt0532782,7.7,197
tt0533091,5.1,175
tt0533092,6.8,174
tt0533093,7.0,171
tt0533094,7.4,332
tt0533096,6.6,163
tt0533097,6.5,210
tt0533098,6.9,216
tt0533099,6.6,175
tt0533100,7.0,192
tt0533102,6.5,178
tt0533103,6.6,172
tt0533104,6.8,136
tt0533105,6.4,164
tt0533106,6.7,204
tt0533107,7.1,306
tt0533108,7.0,206
tt0533110,6.4,169
tt0533111,7.1,240
tt0533112,7.2,154
tt0533113,6.4,148
tt0533114,7.0,136
tt0533115,6.0,148
tt0533116,6.7,153
tt0533117,6.7,135
tt0533118,7.3,224
tt0533119,7.2,201
tt0533120,6.5,147
tt0533121,6.8,189
tt0533123,6.6,159
tt0533124,7.1,224
tt0533125,6.7,242
tt0533384,8.3,2965
tt0533385,7.8,2204
tt0533386,7.1,2208
tt0533387,8.4,3362
tt0533388,8.5,3896
tt0533389,7.9,3480
tt0533390,6.6,2318
tt0533391,6.6,3250
tt0533392,8.3,3189
tt0533393,8.7,3588
tt0533394,8.1,2554
tt0533395,8.2,2444
tt0533396,7.6,3101
tt0533397,9.1,3786
tt0533398,9.5,4539
tt0533399,6.1,3409
tt0533400,7.8,2290
tt0533401,8.8,3826
tt0533402,8.3,2539
tt0533403,7.7,2011
tt0533404,7.7,3006
tt0533405,8.4,2605
tt0533406,8.3,3002
tt0533407,9.3,4293
tt0533408,8.3,3034
tt0533409,8.9,3147
tt0533410,8.6,2701
tt0533411,7.5,3124
tt0533412,7.5,2165
tt0533413,8.6,2185
tt0533414,7.7,2856
tt0533415,9.2,4011
tt0533416,6.6,2420
tt0533417,8.8,3380
tt0533418,7.6,2076
tt0533419,8.6,2471
tt0533420,8.7,3142
tt0533421,7.8,2125
tt0533422,8.2,3289
tt0533423,8.0,2663
tt0533424,8.5,3257
tt0533425,7.4,1992
tt0533426,7.2,2108
tt0533427,9.1,3473
tt0533428,8.2,2672
tt0533429,7.5,1969
tt0533430,7.1,3109
tt0533431,6.7,3247
tt0533432,7.7,2172
tt0533433,6.9,2691
tt0533434,9.0,3445
tt0533435,9.2,3642
tt0533436,8.8,2903
tt0533437,8.9,4034
tt0533438,7.7,2406
tt0533439,7.7,2171
tt0533440,8.4,3201
tt0533441,7.1,2402
tt0533442,8.1,3073
tt0533443,9.7,7169
tt0533444,8.4,3608
tt0533445,6.7,3611
tt0533446,7.3,2472
tt0533447,7.2,3346
tt0533448,9.2,3987
tt0533449,8.7,2704
tt0533450,7.3,2543
tt0533451,7.5,3212
tt0533452,7.6,2188
tt0533453,8.3,3445
tt0533454,8.8,2800
tt0533455,7.8,2244
tt0533456,6.9,2396
tt0533457,7.6,3109
tt0533458,8.8,3817
tt0533459,7.4,3591
tt0533460,7.8,1997
tt0533461,8.3,2871
tt0533462,8.2,3595
tt0533463,8.1,2458
tt0533464,8.3,2931
tt0533465,7.5,2113
tt0533466,9.7,9648
tt0533467,7.7,3471
tt0533468,7.6,2533
tt0533469,8.1,3100
tt0533470,9.4,4318
tt0533471,8.1,3168
tt0533472,7.6,1997
tt0533473,8.4,2905
tt0533474,8.8,3861
tt0533475,7.3,2482
tt0533476,7.1,3291
tt0533477,8.8,4038
tt0533478,8.2,3134
tt0533479,7.9,2151
tt0533480,8.8,3739
tt0533481,8.4,2631
tt0533482,8.7,2722
tt0533483,7.3,2313
tt0533484,7.9,2125
tt0533485,7.7,2082
tt0533486,7.9,2432
tt0533487,7.0,3302
tt0533488,9.0,3595
tt0533489,8.1,2425
tt0533490,8.2,2475
tt0533491,7.0,3247
tt0533492,8.6,3503
tt0533493,9.2,3538
tt0533494,6.9,3780
tt0533495,7.6,3374
tt0533496,9.7,6366
tt0533497,7.8,3185
tt0533498,7.8,3103
tt0533499,9.5,4373
tt0533500,8.0,2952
tt0533501,7.8,3930
tt0533502,7.3,2617
tt0533503,8.0,2508
tt0533504,7.2,2112
tt0533505,7.4,3750
tt0533506,8.8,3350
tt0533507,7.7,3648
tt0533508,8.1,2723
tt0533509,7.9,2352
tt0533510,9.2,4081
tt0533511,8.1,2834
tt0533512,8.7,3834
tt0533513,8.5,3059
tt0533514,8.5,2470
tt0533515,8.0,2366
tt0533516,7.6,2519
tt0533517,8.6,2529
tt0533518,7.0,1750
tt0533519,8.7,2671
tt0533521,8.2,3274
tt0533522,8.5,3328
tt0533523,8.1,3533
tt0533524,6.6,3110
tt0533525,9.0,3318
tt0533526,8.0,2987
tt0533527,7.7,3919
tt0533528,7.6,2296
tt0534422,5.5,219
tt0534434,5.2,218
tt0534445,5.3,225
tt0534447,7.4,106
tt0534456,5.6,216
tt0534457,5.6,219
tt0534498,7.6,151
tt0534499,6.2,234
tt0534532,5.8,225
tt0534635,7.7,793
tt0534636,8.4,744
tt0534637,7.7,767
tt0534638,8.0,716
tt0534639,7.8,765
tt0534640,7.7,699
tt0534641,8.1,768
tt0534642,7.6,834
tt0534643,8.0,793
tt0534644,8.1,801
tt0534645,8.2,925
tt0534646,8.0,767
tt0534647,7.7,676
tt0534648,8.0,720
tt0534649,7.4,681
tt0534650,7.6,694
tt0534651,8.7,1174
tt0534652,8.0,746
tt0534653,8.4,767
tt0534654,7.6,690
tt0534655,8.2,867
tt0534656,8.4,759
tt0534657,8.5,789
tt0534658,7.6,784
tt0534659,7.8,780
tt0534660,7.6,814
tt0534661,8.3,814
tt0534662,8.0,810
tt0534663,7.4,797
tt0534664,8.0,761
tt0534665,8.1,844
tt0534666,8.0,794
tt0534667,7.8,695
tt0534668,8.0,716
tt0534669,8.0,728
tt0534670,7.9,1073
tt0534671,8.0,734
tt0534672,8.0,982
tt0534673,7.8,976
tt0534674,7.3,700
tt0534675,7.3,669
tt0534676,7.4,659
tt0534677,7.5,684
tt0534678,8.1,719
tt0534679,7.6,703
tt0534680,7.7,708
tt0534681,7.7,762
tt0534682,7.7,800
tt0534683,7.8,818
tt0534684,7.7,832
tt0534685,7.6,713
tt0534686,7.7,781
tt0534687,7.6,723
tt0534688,7.4,682
tt0534689,7.7,705
tt0534690,7.8,956
tt0534691,7.7,801
tt0534692,8.1,834
tt0534693,7.4,682
tt0534694,7.7,729
tt0534695,8.5,2871
tt0534696,8.5,2576
tt0534697,7.7,698
tt0534698,8.8,992
tt0534699,7.7,709
tt0534700,7.4,716
tt0534701,7.7,698
tt0534702,8.0,734
tt0534703,7.9,856
tt0534704,8.2,712
tt0534705,8.5,876
tt0534706,8.4,749
tt0534707,8.2,730
tt0534708,8.4,807
tt0534709,8.0,850
tt0534710,7.8,727
tt0534711,8.2,781
tt0534712,8.6,898
tt0534713,7.6,714
tt0534714,7.9,760
tt0534715,7.5,696
tt0534716,8.0,693
tt0534717,7.8,715
tt0534718,7.9,695
tt0534719,7.7,658
tt0534720,7.9,738
tt0534721,7.8,781
tt0534722,7.6,792
tt0534723,7.8,706
tt0534724,8.0,1349
tt0534725,8.3,838
tt0534726,8.1,748
tt0534727,7.8,938
tt0534728,7.4,706
tt0534729,7.5,791
tt0534730,7.7,713
tt0534731,7.5,706
tt0534732,7.5,789
tt0534733,7.4,683
tt0534734,7.9,792
tt0534735,7.7,685
tt0534736,7.6,850
tt0534737,7.8,708
tt0534738,8.2,895
tt0534739,7.2,690
tt0534740,7.7,728
tt0534741,7.8,817
tt0534742,8.1,691
tt0534743,8.4,901
tt0534744,8.1,708
tt0534745,7.7,711
tt0534746,7.7,709
tt0534747,7.7,811
tt0534748,8.4,839
tt0534749,8.0,757
tt0534750,8.5,867
tt0534751,8.0,815
tt0534752,8.4,857
tt0534753,7.6,802
tt0534754,7.6,808
tt0534755,7.9,708
tt0534756,7.5,684
tt0534757,8.3,946
tt0534758,8.0,741
tt0534759,7.7,687
tt0534760,7.6,719
tt0534761,8.5,826
tt0534762,7.9,917
tt0534763,8.2,767
tt0534764,7.7,709
tt0534765,7.6,763
tt0534766,7.7,316
tt0534767,6.8,299
tt0534768,7.0,459
tt0534769,7.0,314
tt0534770,7.0,295
tt0534771,6.9,472
tt0534772,7.0,387
tt0534773,7.1,401
tt0534774,7.6,431
tt0534775,6.7,369
tt0534776,7.2,292
tt0534777,7.5,440
tt0534778,7.1,523
tt0534779,7.4,485
tt0534780,7.0,415
tt0534781,7.1,460
tt0534782,7.1,398
tt0534783,7.0,292
tt0534784,7.6,325
tt0534786,7.0,284
tt0534787,7.5,457
tt0534788,7.1,406
tt0534789,6.7,361
tt0534790,7.2,410
tt0534791,7.0,282
tt0534792,7.6,416
tt0534793,6.8,401
tt0534794,6.8,418
tt0534795,6.7,418
tt0534796,7.0,400
tt0534797,7.0,282
tt0534798,7.2,363
tt0534799,7.0,414
tt0534800,7.1,405
tt0534801,7.2,319
tt0534802,7.0,302
tt0534803,7.3,650
tt0534804,6.7,413
tt0534805,7.0,419
tt0534806,7.5,462
tt0534807,7.1,299
tt0534808,7.2,401
tt0534809,7.5,317
tt0534810,7.1,373
tt0534811,6.8,368
tt0534812,7.1,483
tt0534813,7.5,461
tt0534814,7.3,295
tt0534815,7.1,318
tt0534816,7.4,523
tt0534817,7.7,417
tt0534818,7.6,459
tt0534819,6.9,305
tt0534820,7.2,375
tt0534821,6.9,317
tt0534822,7.6,328
tt0534823,7.0,371
tt0534824,7.3,316
tt0534825,6.8,281
tt0534826,7.1,303
tt0534827,6.9,286
tt0534828,6.7,276
tt0534829,7.2,341
tt0534830,6.8,363
tt0534831,7.3,295
tt0534832,7.1,337
tt0534833,7.1,292
tt0534834,7.0,289
tt0534836,7.1,462
tt0534837,7.2,294
tt0534838,7.6,479
tt0534839,7.1,378
tt0534840,7.0,290
tt0534841,7.2,432
tt0534842,6.9,375
tt0534843,7.1,417
tt0534844,6.8,364
tt0534845,7.0,293
tt0534846,7.2,301
tt0534847,7.3,414
tt0534848,7.6,286
tt0534849,7.2,314
tt0534850,7.0,345
tt0534851,7.5,299
tt0534852,7.2,376
tt0534853,7.1,489
tt0534854,7.2,290
tt0534855,7.5,407
tt0534856,7.0,294
tt0534857,7.2,336
tt0534858,7.4,254
tt0534859,7.3,450
tt0534860,7.3,277
tt0534861,7.2,268
tt0534862,7.1,276
tt0534863,7.1,351
tt0534864,7.1,256
tt0534865,7.1,262
tt0534866,7.0,319
tt0534867,7.3,299
tt0534868,7.1,274
tt0534869,7.1,256
tt0534871,7.9,374
tt0534872,7.3,287
tt0534873,7.1,307
tt0534874,7.4,327
tt0534875,7.0,276
tt0534876,7.1,280
tt0534877,7.0,266
tt0534878,7.0,254
tt0534879,7.0,246
tt0534880,7.4,284
tt0534881,7.6,265
tt0534882,7.3,279
tt0534883,7.2,267
tt0534884,7.2,308
tt0534885,7.1,256
tt0534886,6.9,279
tt0534887,7.2,278
tt0534888,7.4,277
tt0534889,7.3,276
tt0534890,7.0,253
tt0534891,7.9,288
tt0534892,7.0,279
tt0534893,7.2,291
tt0534986,8.0,201
tt0534990,8.2,189
tt0534991,7.6,145
tt0534993,7.7,145
tt0534994,7.9,136
tt0534995,8.0,154
tt0534996,7.7,165
tt0534997,7.8,243
tt0534998,8.3,221
tt0534999,1.3,114
tt0535764,7.1,103
tt0535808,7.7,118
tt0535972,7.5,112
tt0535977,7.9,110
tt0535982,7.6,102
tt0535983,7.8,103
tt0535991,7.9,105
tt0536018,7.2,126
tt0536372,6.6,197
tt0536514,7.9,808
tt0536515,8.0,538
tt0536516,8.0,740
tt0536517,7.8,733
tt0536518,8.5,497
tt0536519,8.3,521
tt0536520,8.6,512
tt0536521,8.0,618
tt0536522,8.0,621
tt0536523,8.0,540
tt0536524,7.8,616
tt0536525,8.8,542
tt0536526,7.8,636
tt0536527,8.4,571
tt0536528,7.9,976
tt0536529,9.0,619
tt0536530,8.1,524
tt0536531,8.7,509
tt0536532,8.6,518
tt0536533,8.2,712
tt0536534,8.8,690
tt0536535,7.9,645
tt0536536,8.2,506
tt0536537,7.9,760
tt0536546,8.0,105
tt0536563,8.4,114
tt0536564,8.4,114
tt0536579,9.0,105
tt0536756,8.1,119
tt0536968,7.6,644
tt0536969,8.0,683
tt0536970,7.3,639
tt0536971,7.7,690
tt0536973,8.0,693
tt0536976,8.0,694
tt0537881,4.4,128
tt0537974,1.0,115
tt0538341,8.6,163
tt0538470,7.3,107
tt0538689,8.6,867
tt0538690,8.0,444
tt0538691,7.6,422
tt0538692,7.8,414
tt0538693,7.5,202
tt0538694,7.3,194
tt0538695,7.9,629
tt0538696,7.6,557
tt0538697,7.8,531
tt0538698,7.8,528
tt0538699,8.0,545
